Salticidae Blackwall,1841;Evarcha bakorensis;Rollard & Wesołowska, 2002; Guinea, Nigeria
Salticidae Blackwall,1841;Evarcha besar;(Prószyński, 2018); Malaysia (Borneo)
Salticidae Blackwall,1841;Evarcha bicoronata;(Simon, 1901); China (Hong Kong)
Salticidae Blackwall,1841;Evarcha bihastata;Wesołowska & Russell-Smith, 2000; Tanzania
Salticidae Blackwall,1841;Evarcha brinki;Haddad & Wesołowska, 2011; South Africa
Salticidae Blackwall,1841;Evarcha bulbosa;Żabka, 1985; China, Thailand, Vietnam
Salticidae Blackwall,1841;Evarcha cancellata;(Simon, 1902); Sri Lanka, Indonesia (Java)
Salticidae Blackwall,1841;Evarcha carbonaria;(Lessert, 1927); Congo
Salticidae Blackwall,1841;Evarcha certa;Rollard & Wesołowska, 2002; Guinea, Ethiopia
Salticidae Blackwall,1841;Evarcha chappuisi;Lessert, 1925; East Africa
Salticidae Blackwall,1841;Evarcha chubbi;Lessert, 1925; East Africa
Salticidae Blackwall,1841;Evarcha coreana;Seo, 1988; China, Korea
Salticidae Blackwall,1841;Evarcha crinita;Logunov & Zamanpoore, 2005; Afghanistan
Salticidae Blackwall,1841;Evarcha culicivora;Wesołowska & Jackson, 2003; Kenya
Salticidae Blackwall,1841;Evarcha darinurica;Logunov, 2001; Afghanistan
Salticidae Blackwall,1841;Evarcha dena;Zamani, 2017; Iran
Salticidae Blackwall,1841;Evarcha denticulata;Wesołowska & Haddad, 2013; South Africa
Salticidae Blackwall,1841;Evarcha dubia;(Kulczyński, 1901); Ethiopia
Salticidae Blackwall,1841;Evarcha falcata;(Clerck, 1757); Europe, Turkey, Caucasus, Russia (Europe to South Siberia), Kazakhstan, Afghanistan, China
Salticidae Blackwall,1841;Evarcha falcata xinglongensis;Yang & Tang, 1996; China
Salticidae Blackwall,1841;Evarcha fasciata;Seo, 1992; China, Korea, Japan
Salticidae Blackwall,1841;Evarcha fischeri;(Bösenberg & Strand, 1906); Japan
Salticidae Blackwall,1841;Evarcha flagellaris;Haddad & Wesołowska, 2011; South Africa, Kenya
Salticidae Blackwall,1841;Evarcha flavocincta;(C. L. Koch, 1846); China to Indonesia, India?
Salticidae Blackwall,1841;Evarcha gausapata;(Thorell, 1890); Indonesia (Sumatra, Java)
Salticidae Blackwall,1841;Evarcha grandis;Wesołowska & Russell-Smith, 2011; Nigeria
Salticidae Blackwall,1841;Evarcha heteropogon;Simon, 1903; Vietnam
Salticidae Blackwall,1841;Evarcha hoyi;(Peckham & Peckham, 1883); USA, Canada
Salticidae Blackwall,1841;Evarcha hyllinella;Strand, 1913; Indonesia (Lombok)
Salticidae Blackwall,1841;Evarcha idanrensis;Wesołowska & Russell-Smith, 2011; Nigeria
Salticidae Blackwall,1841;Evarcha ignea;Wesołowska & Cumming, 2008; Nigeria, Zimbabwe, South Africa
Salticidae Blackwall,1841;Evarcha improcera;Wesołowska & van Harten, 2007; Yemen
Salticidae Blackwall,1841;Evarcha infrastriata;(Keyserling, 1881); Australia (Queensland)
Salticidae Blackwall,1841;Evarcha insularis;(Metzner, 1999); Greece, Turkey, Iraq, Iran
Salticidae Blackwall,1841;Evarcha jucunda;(Lucas, 1846); Canary Is., Mediterranean. Introduced to Belgium, Germany
Salticidae Blackwall,1841;Evarcha karas;Wesołowska, 2011; Namibia, South Africa
Salticidae Blackwall,1841;Evarcha kirghisica;Rakov, 1997; Kyrgyzstan
Salticidae Blackwall,1841;Evarcha kochi;Simon, 1902; Indonesia (Java, Lombok)
Salticidae Blackwall,1841;Evarcha laetabunda;(C. L. Koch, 1846); Europe, North Africa, Turkey, Caucasus, Russia (Europe to Far East), Kazakhstan, China
Salticidae Blackwall,1841;Evarcha longula;(Thorell, 1881); New Guinea, Australia
Salticidae Blackwall,1841;Evarcha maculata;Rollard & Wesołowska, 2002; Guinea, Ethiopia
Salticidae Blackwall,1841;Evarcha madagascariensis;Prószyński, 1992; Madagascar
Salticidae Blackwall,1841;Evarcha michailovi;Logunov, 1992; Europe, Turkey, Russia (Europe to South Siberia), Kazakhstan, Central Asia, China
Salticidae Blackwall,1841;Evarcha mirabilis;Wesołowska & Haddad, 2009; South Africa
Salticidae Blackwall,1841;Evarcha mongolica;Danilov & Logunov, 1994; Russia (South Siberia), China
Salticidae Blackwall,1841;Evarcha negevensis;Prószyński, 2000; Israel, Iran
Salticidae Blackwall,1841;Evarcha nenilini;Rakov, 1997; Central Asia
Salticidae Blackwall,1841;Evarcha nepos;(O. Pickard-Cambridge, 1872); Turkey, Cyprus, Israel
Salticidae Blackwall,1841;Evarcha nigricans;(Dalmas, 1920); Tunisia
Salticidae Blackwall,1841;Evarcha nigrifrons;(C. L. Koch, 1846); Indonesia (Sumatra)
Salticidae Blackwall,1841;Evarcha obscura;Caporiacco, 1947; East Africa
Salticidae Blackwall,1841;Evarcha optabilis;(Fox, 1937); China
Salticidae Blackwall,1841;Evarcha orientalis;(Song & Chai, 1992); China
Salticidae Blackwall,1841;Evarcha paralbaria;Song & Chai, 1992; China
Salticidae Blackwall,1841;Evarcha patagiata;(O. Pickard-Cambridge, 1872); Greece, Turkey, Cyprus, Israel, Syria
Salticidae Blackwall,1841;Evarcha picta;Wesołowska & van Harten, 2007; Yemen
Salticidae Blackwall,1841;Evarcha pileckii;Prószyński, 2000; Syria, Israel
Salticidae Blackwall,1841;Evarcha pinguis;Wesołowska & Tomasiewicz, 2008; Ethiopia
Salticidae Blackwall,1841;Evarcha pococki;Żabka, 1985; India, Bhutan to Vietnam, China
Salticidae Blackwall,1841;Evarcha praeclara;Prószyński & Wesołowska, 2003; Sudan, Israel, Yemen, United Arab Emirates, Iran
Salticidae Blackwall,1841;Evarcha prosimilis;Wesołowska & Cumming, 2008; Kenya, Tanzania, Zimbabwe, South Africa
Salticidae Blackwall,1841;Evarcha proszynskii;Marusik & Logunov, 1998; Kazakhstan, Russia (Middle Siberia to Far East), China, Korea, Japan, USA, Canada
Salticidae Blackwall,1841;Evarcha pseudopococki;Peng, Xie & Kim, 1993; China
Salticidae Blackwall,1841;Evarcha pulchella;(Thorell, 1895); Myanmar
Salticidae Blackwall,1841;Evarcha reiskindi;Berry, Beatty & Prószyński, 1996; Caroline Is.
Salticidae Blackwall,1841;Evarcha rotundibulbis;Wesołowska & Tomasiewicz, 2008; Ethiopia
Salticidae Blackwall,1841;Evarcha russellsmithi;Wesołowska & Tomasiewicz, 2008; Ethiopia
Salticidae Blackwall,1841;Evarcha selenaria;Suguro & Yahata, 2012; Japan
Salticidae Blackwall,1841;Evarcha seyun;Wesołowska & van Harten, 2007; Yemen, United Arab Emirates
Salticidae Blackwall,1841;Evarcha similis;Caporiacco, 1941; Ethiopia
Salticidae Blackwall,1841;Evarcha simonis;(Thorell, 1892); Singapore
Salticidae Blackwall,1841;Evarcha squamulata;(Simon, 1902); Sierra Leone
Salticidae Blackwall,1841;Evarcha striolata;Wesołowska & Haddad, 2009; South Africa
Salticidae Blackwall,1841;Evarcha syriaca;Kulczyński, 1911; Syria, Israel
Salticidae Blackwall,1841;Evarcha villosa;Wesołowska & Haddad, 2018; South Africa
Salticidae Blackwall,1841;Evarcha vitosa;Próchniewicz, 1989; Central, East Africa
Salticidae Blackwall,1841;Evarcha vittula;Haddad & Wesołowska, 2011; South Africa
Salticidae Blackwall,1841;Evarcha werneri;(Simon, 1906); Ethiopia, Sudan to Uganda, Tanzania, Namibia, South Africa
Salticidae Blackwall,1841;Evarcha wulingensis;Peng, Xie & Kim, 1993; China
Salticidae Blackwall,1841;Evarcha zimbabwensis;Wesołowska & Cumming, 2008; Zimbabwe, South Africa
Salticidae Blackwall,1841;Featheroides typica;Peng, Yin, Xie & Kim, 1994; China
Salticidae Blackwall,1841;Featheroides yunnanensis;Peng, Yin, Xie & Kim, 1994; China
Salticidae Blackwall,1841;Festucula australis;Lawrence, 1927; Congo, Angola, Namibia
Salticidae Blackwall,1841;Festucula festuculaeformis;(Lessert, 1925); Eastern Africa
Salticidae Blackwall,1841;Festucula haddadi;Azarkina & Foord, 2014; South Africa
Salticidae Blackwall,1841;Festucula lawrencei;Lessert, 1933; Angola
Salticidae Blackwall,1841;Festucula leroyae;Azarkina & Foord, 2014; Botswana, South Africa
Salticidae Blackwall,1841;Festucula lineata;Simon, 1901; Senegal to Nigeria
Salticidae Blackwall,1841;Festucula robustus;Azarkina & Foord, 2014; South Africa
Salticidae Blackwall,1841;Festucula vermiformis;Simon, 1901; Egypt, Sudan, Israel
Salticidae Blackwall,1841;Flacillula albofrenata;(Simon, 1905); Indonesia (Java)
Salticidae Blackwall,1841;Flacillula incognita;Żabka, 1985; Vietnam
Salticidae Blackwall,1841;Flacillula lubrica;(Simon, 1901); Sri Lanka
Salticidae Blackwall,1841;Flacillula minuta;(Berland, 1929); Caroline Is., Niue, Samoa, Cook Is., French Polynesia (Society Is.)
Salticidae Blackwall,1841;Flacillula nitens;Berry, Beatty & Prószyński, 1997; Caroline Is.
Salticidae Blackwall,1841;Flacillula purpurea;(Dyal, 1935); Pakistan
Salticidae Blackwall,1841;Fluda angulosa;Simon, 1900; Venezuela
Salticidae Blackwall,1841;Fluda araguae;Galiano, 1971; Venezuela
Salticidae Blackwall,1841;Fluda elata;Galiano, 1986; Ecuador
Salticidae Blackwall,1841;Fluda goianiae;Soares & Camargo, 1948; Brazil
Salticidae Blackwall,1841;Fluda inpae;Galiano, 1971; Brazil
Salticidae Blackwall,1841;Fluda narcissa;Peckham & Peckham, 1892; Brazil
Salticidae Blackwall,1841;Fluda nigritarsis;Simon, 1900; Venezuela
Salticidae Blackwall,1841;Fluda opica;(Peckham & Peckham, 1892); Brazil
Salticidae Blackwall,1841;Fluda perdita;(Peckham & Peckham, 1892); Colombia, Trinidad, Guyana
Salticidae Blackwall,1841;Fluda princeps;Banks, 1929; Panama
Salticidae Blackwall,1841;Fluda ruficeps;(Taczanowski, 1878); Peru
Salticidae Blackwall,1841;Foliabitus longzhou;Zhang & Maddison, 2012; China
Salticidae Blackwall,1841;Foliabitus scutigerus;(Żabka, 1985); Vietnam
Salticidae Blackwall,1841;Foliabitus weihangi;Lin & Li, 2020; China
Salticidae Blackwall,1841;Frespera carinata;(Simon, 1902); Venezuela
Salticidae Blackwall,1841;Frespera meridionalis;Braul & Lise, 2002; Venezuela
Salticidae Blackwall,1841;Frewena maculata;Richardson, 2013; Australia (Northern Territory)
Salticidae Blackwall,1841;Freya atures;Galiano, 2001; Venezuela
Salticidae Blackwall,1841;Freya bicavata;(F. O. Pickard-Cambridge, 1901); Panama
Salticidae Blackwall,1841;Freya chapare;Galiano, 2001; Bolivia, Brazil
Salticidae Blackwall,1841;Freya decorata;(C. L. Koch, 1846); Northern South America
Salticidae Blackwall,1841;Freya disparipes;Caporiacco, 1954; French Guiana
Salticidae Blackwall,1841;Freya dureti;Galiano, 2001; Brazil
Salticidae Blackwall,1841;Freya justina;Banks, 1929; Panama
Salticidae Blackwall,1841;Freya nigrotaeniata;(Mello-Leitão, 1945); Paraguay, Argentina
Salticidae Blackwall,1841;Freya petrunkevitchi;Chickering, 1946; Panama
Salticidae Blackwall,1841;Freya prominens;(F. O. Pickard-Cambridge, 1901); Mexico to Panama
Salticidae Blackwall,1841;Freya regia;(Peckham & Peckham, 1896); Mexico, Guatemala
Salticidae Blackwall,1841;Freya rubiginosa;(C. L. Koch, 1846); Brazil
Salticidae Blackwall,1841;Freya rufohirta;(Simon, 1902); Brazil
Salticidae Blackwall,1841;Frigga coronigera;(C. L. Koch, 1846); Brazil
Salticidae Blackwall,1841;Frigga crocuta;(Taczanowski, 1878); Peru, Ecuador, Galapagos Is., Australia (Queensland), French Polynesia (Marquesas Is., Society Is.)
Salticidae Blackwall,1841;Frigga finitima;Galiano, 1979; Bolivia, Argentina
Salticidae Blackwall,1841;Frigga flava;(F. O. Pickard-Cambridge, 1901); Guatemala
Salticidae Blackwall,1841;Frigga kessleri;(Taczanowski, 1871); Brazil, Guyana, French Guiana
Salticidae Blackwall,1841;Frigga opulenta;Galiano, 1979; Ecuador, Peru
Salticidae Blackwall,1841;Frigga pratensis;(Peckham & Peckham, 1885); Mexico to Colombia
Salticidae Blackwall,1841;Frigga quintensis;(Tullgren, 1905); Argentina, Brazil
Salticidae Blackwall,1841;Frigga rufa;(Caporiacco, 1947); Guyana, Brazil
Salticidae Blackwall,1841;Frigga simoni;(Berland, 1913); Ecuador
Salticidae Blackwall,1841;Fritzia muelleri;O. Pickard-Cambridge, 1879; Brazil, Argentina
Salticidae Blackwall,1841;Fuentes pertinax;Peckham & Peckham, 1894; Central America
Salticidae Blackwall,1841;Fuentes yucatan;Ruiz & Brescovit, 2007; Mexico, Honduras
Salticidae Blackwall,1841;Furculattus maxillosus;Balogh, 1980; New Guinea, Papua New Guinea (New Britain)
Salticidae Blackwall,1841;Galianora bryicola;Maddison, 2006; Ecuador
Salticidae Blackwall,1841;Galianora sacha;Maddison, 2006; Ecuador
Salticidae Blackwall,1841;Gambaquezonia curioi;Freudenschuss, Grabolle & Krehenwinkel, 2016; Philippines
Salticidae Blackwall,1841;Gambaquezonia itimana;Barrion & Litsinger, 1995; Philippines
Salticidae Blackwall,1841;Gastromicans albopilosa;(Simon, 1903); Brazil, Paraguay
Salticidae Blackwall,1841;Gastromicans hondurensis;(Peckham & Peckham, 1896); Guatemala, Honduras
Salticidae Blackwall,1841;Gastromicans levispina;(F. O. Pickard-Cambridge, 1901); Panama
Salticidae Blackwall,1841;Gastromicans noxiosa;(Simon, 1886); Bolivia
Salticidae Blackwall,1841;Gastromicans tesselata;(C. L. Koch, 1846); Brazil
Salticidae Blackwall,1841;Gastromicans vigens;(Peckham & Peckham, 1901); Brazil, Argentina
Salticidae Blackwall,1841;Gavarilla arretada;Ruiz & Brescovit, 2006; Brazil
Salticidae Blackwall,1841;Gavarilla ianuzziae;Ruiz & Brescovit, 2006; Brazil
Salticidae Blackwall,1841;Gedea daoxianensis;Song & Gong, 1992; China
Salticidae Blackwall,1841;Gedea flavogularis;Simon, 1902; Indonesia (Java)
Salticidae Blackwall,1841;Gedea fungiformis;(Xiao & Yin, 1991); China
Salticidae Blackwall,1841;Gedea okinawaensis;Ikeda, 2013; Japan
Salticidae Blackwall,1841;Gedea pinguis;Cao & Li, 2016; China
Salticidae Blackwall,1841;Gedea sinensis;Song & Chai, 1991; China
Salticidae Blackwall,1841;Gedea tibialis;Żabka, 1985; Vietnam
Salticidae Blackwall,1841;Gedea typica;(Żabka, 1985); Vietnam
Salticidae Blackwall,1841;Gedea unguiformis;Xiao & Yin, 1991; China
Salticidae Blackwall,1841;Gedea zabkai;(Prószyński & Deeleman-Reinhold, 2010); Bali
Salticidae Blackwall,1841;Gelotia argenteolimbata;(Simon, 1900); Singapore
Salticidae Blackwall,1841;Gelotia bimaculata;Thorell, 1890; Borneo
Salticidae Blackwall,1841;Gelotia bouchardi;(Simon, 1903); Indonesia (Sumatra)
Salticidae Blackwall,1841;Gelotia frenata;Thorell, 1890; Indonesia (Sumatra)
Salticidae Blackwall,1841;Gelotia lanka;Wijesinghe, 1991; Sri Lanka
Salticidae Blackwall,1841;Gelotia liuae;Wang & Li, 2020; China
Salticidae Blackwall,1841;Gelotia robusta;Wanless, 1984; Papua New Guinea (New Britain)
Salticidae Blackwall,1841;Gelotia salax;(Thorell, 1877); Indonesia (Sulawesi)
Salticidae Blackwall,1841;Gelotia syringopalpis;Wanless, 1984; China, Malaysia, Borneo
Salticidae Blackwall,1841;Gelotia zhengi;Cao & Li, 2016; China
Salticidae Blackwall,1841;Ghelna barrowsi;(Kaston, 1973); USA
Salticidae Blackwall,1841;Ghelna canadensis;(Banks, 1897); USA, Canada
Salticidae Blackwall,1841;Ghelna castanea;(Hentz, 1846); USA
Salticidae Blackwall,1841;Ghelna sexmaculata;(Banks, 1895); USA, Canada
Salticidae Blackwall,1841;Ghumattus primus;Prószyński, 1992; India
Salticidae Blackwall,1841;Goleba jocquei;Szűts, 2001; Congo
Salticidae Blackwall,1841;Goleba lyra;Maddison & Zhang, 2006; Madagascar
Salticidae Blackwall,1841;Goleba pallens;(Blackwall, 1877); Seychelles
Salticidae Blackwall,1841;Goleba puella;(Simon, 1885); Ghana, Congo, Kenya, Angola, South Africa
Salticidae Blackwall,1841;Goleba punctata;(Peckham, Peckham & Wheeler, 1889); Madagascar
Salticidae Blackwall,1841;Goleta peckhami;Simon, 1900; Madagascar
Salticidae Blackwall,1841;Goleta workmani;(Peckham & Peckham, 1885); Madagascar
Salticidae Blackwall,1841;Gorgasella eximia;Chickering, 1946; Panama
Salticidae Blackwall,1841;Gramenca prima;Rollard & Wesołowska, 2002; Guinea
Salticidae Blackwall,1841;Grayenulla australensis;Żabka, 1992; Australia (Western Australia)
Salticidae Blackwall,1841;Grayenulla dejongi;Żabka, 1992; Australia (Western Australia)
Salticidae Blackwall,1841;Grayenulla nova;Żabka, 1992; Australia (Western Australia)
Salticidae Blackwall,1841;Grayenulla spinimana;Żabka & Gray, 2002; Australia (Western Australia)
Salticidae Blackwall,1841;Grayenulla waldockae;Żabka, 1992; Australia (Western Australia)
Salticidae Blackwall,1841;Grayenulla wilganea;Żabka & Gray, 2002; Australia (New South Wales)
Salticidae Blackwall,1841;Grayenulla wishartorum;Żabka, 1992; Australia (Queensland)
Salticidae Blackwall,1841;Gypogyna forceps;Simon, 1900; Colombia, Brazil, Paraguay, Argentina
Salticidae Blackwall,1841;Habrocestoides bengalensis;Prószyński, 1992; India
Salticidae Blackwall,1841;Habrocestoides darjeelingus;Logunov, 1999; India
Salticidae Blackwall,1841;Habrocestoides indicus;Prószyński, 1992; India
Salticidae Blackwall,1841;Habrocestoides micans;Logunov, 1999; India
Salticidae Blackwall,1841;Habrocestoides nitidus;Logunov, 1999; India
Salticidae Blackwall,1841;Habrocestoides phulchokiensis;Logunov, 1999; Nepal
Salticidae Blackwall,1841;Habrocestum africanum;Wesołowska & Haddad, 2009; South Africa
Salticidae Blackwall,1841;Habrocestum albimanum;Simon, 1901; South Africa
Salticidae Blackwall,1841;Habrocestum albopunctatum;Wesołowska & van Harten, 2002; Yemen (Socotra)
Salticidae Blackwall,1841;Habrocestum algericum;Dalmas, 1920; Algeria
Salticidae Blackwall,1841;Habrocestum arabicum;Prószyński, 1989; Saudi Arabia
Salticidae Blackwall,1841;Habrocestum auricomum;Haddad & Wesołowska, 2013; South Africa
Salticidae Blackwall,1841;Habrocestum bovaei;(Lucas, 1846); Morocco, Algeria, Spain
Salticidae Blackwall,1841;Habrocestum dubium;Wesołowska & van Harten, 2002; Yemen (Socotra)
Salticidae Blackwall,1841;Habrocestum egaeum;Metzner, 1999; Greece (Islands, Crete), Turkey
Salticidae Blackwall,1841;Habrocestum ferrugineum;Wesołowska & van Harten, 2002; Yemen (Socotra)
Salticidae Blackwall,1841;Habrocestum flavimanum;Simon, 1901; South Africa
Salticidae Blackwall,1841;Habrocestum formosum;Wesołowska, 2000; Zimbabwe
Salticidae Blackwall,1841;Habrocestum gibbosum;Wesołowska & van Harten, 2007; Yemen
Salticidae Blackwall,1841;Habrocestum graecum;Dalmas, 1920; Greece
Salticidae Blackwall,1841;Habrocestum hantaneensis;Kanesharatnam & Benjamin, 2016; Sri Lanka
Salticidae Blackwall,1841;Habrocestum hongkongiense;Prószyński, 1992; China (Hong Kong)
Salticidae Blackwall,1841;Habrocestum ibericum;Dalmas, 1920; Spain
Salticidae Blackwall,1841;Habrocestum ignorabile;Wesołowska & van Harten, 2007; Yemen
Salticidae Blackwall,1841;Habrocestum inquinatum;Wesołowska & van Harten, 2002; Yemen (mainland, Socotra)
Salticidae Blackwall,1841;Habrocestum kodigalaensis;Kanesharatnam & Benjamin, 2016; Sri Lanka
Salticidae Blackwall,1841;Habrocestum latifasciatum;(Simon, 1868); Eastern Mediterranean to Middle East
Salticidae Blackwall,1841;Habrocestum laurae;Peckham & Peckham, 1903; South Africa
Salticidae Blackwall,1841;Habrocestum lepidum;Dalmas, 1920; Algeria
Salticidae Blackwall,1841;Habrocestum liptoni;Kanesharatnam & Benjamin, 2020; Sri Lanka
Salticidae Blackwall,1841;Habrocestum longispinum;Sankaran, Malamel, Joseph & Sebastian, 2019; India
Salticidae Blackwall,1841;Habrocestum luculentum;Peckham & Peckham, 1903; South Africa
Salticidae Blackwall,1841;Habrocestum naivasha;Dawidowicz & Wesołowska, 2016; Kenya
Salticidae Blackwall,1841;Habrocestum namibicum;Wesołowska, 2006; Namibia
Salticidae Blackwall,1841;Habrocestum nigristernum;Dalmas, 1920; Turkey
Salticidae Blackwall,1841;Habrocestum ohiyaensis;Kanesharatnam & Benjamin, 2016; Sri Lanka
Salticidae Blackwall,1841;Habrocestum ornaticeps;(Simon, 1868); Morocco, Spain
Salticidae Blackwall,1841;Habrocestum panjabium;Roewer, 1951; Pakistan
Salticidae Blackwall,1841;Habrocestum papilionaceum;(L. Koch, 1867); Greece, Turkey
Salticidae Blackwall,1841;Habrocestum peckhami;Rainbow, 1899; Solomon Is.
Salticidae Blackwall,1841;Habrocestum penicillatum;Caporiacco, 1940; Ethiopia
Salticidae Blackwall,1841;Habrocestum personatum;Wesołowska & Russell-Smith, 2011; Nigeria
Salticidae Blackwall,1841;Habrocestum pullatum;Simon, 1876; France
Salticidae Blackwall,1841;Habrocestum punctiventre;Keyserling, 1882; Australia (Western Australia)
Salticidae Blackwall,1841;Habrocestum sapiens;(Peckham & Peckham, 1903); Southern Africa
Salticidae Blackwall,1841;Habrocestum schinzi;Simon, 1887; South Africa
Salticidae Blackwall,1841;Habrocestum shulovi;Prószyński, 2000; Turkey, Israel
Salticidae Blackwall,1841;Habrocestum simoni;Dalmas, 1920; Algeria
Salticidae Blackwall,1841;Habrocestum socotrense;Wesołowska & van Harten, 2002; Yemen (Socotra)
Salticidae Blackwall,1841;Habrocestum speciosum;Wesołowska & van Harten, 1994; Yemen (Socotra)
Salticidae Blackwall,1841;Habrocestum subdotatum;Caporiacco, 1940; Ethiopia, East Africa
Salticidae Blackwall,1841;Habrocestum subpenicillatum;Caporiacco, 1941; Ethiopia
Salticidae Blackwall,1841;Habrocestum superbum;Wesołowska, 2000; Zimbabwe
Salticidae Blackwall,1841;Habrocestum tanzanicum;Wesołowska & Russell-Smith, 2000; Tanzania
Salticidae Blackwall,1841;Habrocestum verattii;Caporiacco, 1936; Libya
Salticidae Blackwall,1841;Habrocestum virginale;Wesołowska & van Harten, 2007; Yemen
Salticidae Blackwall,1841;Habronattus abditus;Griswold, 1987; Mexico
Salticidae Blackwall,1841;Habronattus aestus;Maddison, 2017; Mexico
Salticidae Blackwall,1841;Habronattus agilis;(Banks, 1893); USA
Salticidae Blackwall,1841;Habronattus alachua;Griswold, 1987; USA
Salticidae Blackwall,1841;Habronattus altanus;(Gertsch, 1934); North America
Salticidae Blackwall,1841;Habronattus americanus;(Keyserling, 1885); USA, Canada
Salticidae Blackwall,1841;Habronattus amicus;(Peckham & Peckham, 1909); USA
Salticidae Blackwall,1841;Habronattus ammophilus;(Chamberlin, 1924); Mexico
Salticidae Blackwall,1841;Habronattus anepsius;(Chamberlin, 1924); USA, Mexico
Salticidae Blackwall,1841;Habronattus arcalorus;Maddison & Maddison, 2016; USA, Mexico?
Salticidae Blackwall,1841;Habronattus aztecanus;(Banks, 1898); Mexico
Salticidae Blackwall,1841;Habronattus ballatoris;Griswold, 1987; USA
Salticidae Blackwall,1841;Habronattus banksi;(Peckham & Peckham, 1901); Mexico to Panama, Jamaica
Salticidae Blackwall,1841;Habronattus borealis;(Banks, 1895); USA, Canada
Salticidae Blackwall,1841;Habronattus brunneus;(Peckham & Peckham, 1901); USA, Caribbean
Salticidae Blackwall,1841;Habronattus bulbipes;(Chamberlin & Ivie, 1941); USA
Salticidae Blackwall,1841;Habronattus calcaratus;(Banks, 1904); USA
Salticidae Blackwall,1841;Habronattus calcaratus agricola;Griswold, 1987; USA
Salticidae Blackwall,1841;Habronattus calcaratus maddisoni;Griswold, 1987; USA, Canada
Salticidae Blackwall,1841;Habronattus californicus;(Banks, 1904); USA, Mexico
Salticidae Blackwall,1841;Habronattus cambridgei;Bryant, 1948; Mexico to Guatemala
Salticidae Blackwall,1841;Habronattus captiosus;(Gertsch, 1934); USA, Canada
Salticidae Blackwall,1841;Habronattus carolinensis;(Peckham & Peckham, 1901); USA, Canada?
Salticidae Blackwall,1841;Habronattus carpus;Griswold, 1987; Mexico
Salticidae Blackwall,1841;Habronattus chamela;Maddison, 2017; Mexico
Salticidae Blackwall,1841;Habronattus ciboneyanus;Griswold, 1987; Cuba, Jamaica
Salticidae Blackwall,1841;Habronattus clypeatus;(Banks, 1895); USA, Mexico
Salticidae Blackwall,1841;Habronattus cockerelli;(Banks, 1901); USA
Salticidae Blackwall,1841;Habronattus coecatus;(Hentz, 1846); USA, Mexico, Bermuda
Salticidae Blackwall,1841;Habronattus cognatus;(Peckham & Peckham, 1901); North America
Salticidae Blackwall,1841;Habronattus conjunctus;(Banks, 1898); USA, Mexico
Salticidae Blackwall,1841;Habronattus contingens;(Chamberlin, 1925); Mexico
Salticidae Blackwall,1841;Habronattus cuspidatus;Griswold, 1987; USA, Canada
Salticidae Blackwall,1841;Habronattus decorus;(Blackwall, 1846); USA, Canada
Salticidae Blackwall,1841;Habronattus delectus;(Peckham & Peckham, 1909); USA
Salticidae Blackwall,1841;Habronattus divaricatus;(Banks, 1898); Mexico
Salticidae Blackwall,1841;Habronattus dorotheae;(Gertsch & Mulaik, 1936); USA, Mexico
Salticidae Blackwall,1841;Habronattus dossenus;Griswold, 1987; Mexico
Salticidae Blackwall,1841;Habronattus elegans;(Peckham & Peckham, 1901); USA, Mexico
Salticidae Blackwall,1841;Habronattus empyrus;Maddison, 2017; Mexico
Salticidae Blackwall,1841;Habronattus encantadas;Griswold, 1987; Ecuador (Galapagos Is.)
Salticidae Blackwall,1841;Habronattus ensenadae;(Petrunkevitch, 1930); Puerto Rico
Salticidae Blackwall,1841;Habronattus facetus;(Petrunkevitch, 1930); Puerto Rico
Salticidae Blackwall,1841;Habronattus fallax;(Peckham & Peckham, 1909); USA, Mexico
Salticidae Blackwall,1841;Habronattus festus;(Peckham & Peckham, 1901); USA
Salticidae Blackwall,1841;Habronattus formosus;(Banks, 1906); USA
Salticidae Blackwall,1841;Habronattus forticulus;(Gertsch & Mulaik, 1936); USA, Mexico
Salticidae Blackwall,1841;Habronattus georgiensis;(Chamberlin & Ivie, 1944); USA
Salticidae Blackwall,1841;Habronattus geronimoi;Griswold, 1987; USA, Mexico, Nicaragua
Salticidae Blackwall,1841;Habronattus gigas;Griswold, 1987; Mexico
Salticidae Blackwall,1841;Habronattus gilaensis;Maddison & Maddison, 2016; USA
Salticidae Blackwall,1841;Habronattus hallani;(Richman, 1973); USA, Mexico
Salticidae Blackwall,1841;Habronattus hirsutus;(Peckham & Peckham, 1888); North America
Salticidae Blackwall,1841;Habronattus huastecanus;Griswold, 1987; Mexico
Salticidae Blackwall,1841;Habronattus icenoglei;(Griswold, 1979); USA, Mexico
Salticidae Blackwall,1841;Habronattus iviei;Griswold, 1987; Mexico
Salticidae Blackwall,1841;Habronattus jucundus;(Peckham & Peckham, 1909); USA, Canada
Salticidae Blackwall,1841;Habronattus kawini;(Griswold, 1979); USA, Mexico
Salticidae Blackwall,1841;Habronattus klauseri;(Peckham & Peckham, 1901); USA, Mexico
Salticidae Blackwall,1841;Habronattus kubai;(Griswold, 1979); USA
Salticidae Blackwall,1841;Habronattus leuceres;(Chamberlin, 1925); USA
Salticidae Blackwall,1841;Habronattus luminosus;Maddison, 2017; USA
Salticidae Blackwall,1841;Habronattus mataxus;Griswold, 1987; USA, Mexico
Salticidae Blackwall,1841;Habronattus mexicanus;(Peckham & Peckham, 1896); USA to Panama, Caribbean
